1.86816,0.172322,-1.53537,-3.2257,-4.86974,-6.43936,-7.90771,-9.24965,-10.4422,-11.4651,-12.3006,-12.9346,-13.3562,-13.5582,-13.537,-13.2932,-12.8308,-12.1578,-11.2857,-10.2293,-9.00689,-7.63923,-6.14977,-4.56398,-2.90901,-1.21317,0.49452,2.18485,3.82889,5.39851,6.86685,8.2088,9.40139,10.4242,11.2598,11.8938,12.3154,12.5173,12.4962,12.2524,11.79,11.117,10.2448,9.1885,7.96604,6.59838,5.10892,3.52313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.57011,-0.0736451,-1.72505,-3.35584,-4.93811,-6.4448,-7.85012,-9.13002,-10.2626,-11.2285,-12.0112,-12.5973,-12.9767,-13.143,-13.0933,-12.8285,-12.3532,-11.6753,-10.8066,-9.76187,-8.55903,-7.21864,-5.76365,-4.21895,-2.61096,-0.967206,0.684194,2.31498,3.89726,5.40395,6.80926,8.08917,9.22176,10.1877,10.9704,11.5564,11.9359,12.1022,12.0525,11.7877,11.3123,10.6344,9.76573,8.72101,7.51817,6.17779,4.7228,3.1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.4997,-1.17696,-1.84532,-5.00648,-6.45024,-7.79253,-9.01039,-10.083,-10.992,-11.7218,-12.2599,-12.5972,-12.7279,-12.6496,-12.3639,-11.8755,-11.1928,-10.3275,-9.29438,-8.11116,-6.79805,-5.37754,-3.87391,-2.31291,-0.721239,0.873869,2.44512,3.96563,5.40938,6.75168,7.96954,9.04214,9.95112,10.6809,11.2191,11.5564,11.687,11.6088,11.323,10.8346,10.1519,9.28663,8.25353,7.07031,5.7572,4.33669,4.7228,3.1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.95057,2.48803,0.505135,-70.0322,-6.18322,-12.2177,-12.3127,-12.2059,-11.8992,-11.3978,-10.7103,-9.84839,-8.8269,-7.66329,-6.37747,-4.99142,-3.52888,-2.01486,-0.475272,1.06354,2.57526,4.034,5.41482,6.69409,7.84991,8.86251,9.71457,10.3915,10.8817,11.1769,11.2719,11.1651,10.8584,10.3569,9.66942,8.80754,7.78605,6.62244,5.33661,10.8346,10.1519,9.28663,8.25353,7.07031,5.7572,4.33669,4.7228,3.1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.14299,0.675958,-0.811547,-2.29407,-3.74625,-5.14323,-6.13077,-8.35634,-8.88258,-9.25926,-10.5189,-11.1429,-11.5852,-11.8382,-11.8976,-11.7622,-11.4345,-10.9201,-10.2278,-9.36929,-8.35942,-7.21543,-5.95688,-4.60531,-3.18384,-1.71681,-0.229305,1.25322,2.7054,4.10238,5.42026,6.6365,7.73028,8.68289,9.47802,10.1021,10.5444,10.7974,10.8567,10.7214,10.3937,9.87927,9.1869,8.32844,7.31857,6.17457,4.91602,3.56446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5.30777,-4.50229,-6.46655,-7.61976,-8.6515,-9.54411,-10.2823,-10.8535,-11.2479,-11.4587,-11.4824,-11.3185,-10.9699,-10.4424,-9.74524,-8.8902,-7.89194,-6.76756,-5.53629,-4.21919,-2.83881,-1.41876,0.0166622,1.44289,2.83553,4.17075,5.4257,6.57891,7.61065,8.50326,9.24148,9.81266,10.207,10.4179,10.4416,10.2777,9.92903,9.40159,8.70439,7.84934,6.85109,5.72671,4.49544,2.74576,7.31857,6.17457,4.91602,3.56446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.79222,1.45292,0.00446118,-73.8256,-0.066745,-0.542796,-11.0792,-11.0673,-10.8748,-10.5052,-9.96477,-9.26273,-8.4111,-7.42446,-6.31969,-5.1157,-3.83308,-2.49377,-1.12071,0.262629,1.63257,2.96567,4.23912,5.43114,6.52132,7.49102,8.32363,9.00493,9.52324,9.8697,10.0384,10.0264,9.83397,9.46437,8.92392,8.22187,7.37025,6.38361,5.27884,4.07485,6.85109,5.72671,4.49544,2.74576,7.31857,6.17457,4.91602,3.56446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.218194,-1.54945,-2.86309,-4.13666,-5.34835,-6.47743,-7.50458,-8.0954,-0.207937,-0.109202,-23.746,-0.224401,-2.24718,-13.6153,-10.6997,-10.6521,-10.4311,-10.0406,-9.48709,-8.78021,-7.932,-6.95698,-5.87183,-4.69511,-3.44696,-2.14874,-0.822657,0.508596,1.82224,3.09581,4.30749,5.43658,6.46373,7.37139,8.14401,8.76838,9.23382,9.53236,9.6589,9.61126,9.39027,8.9997,8.44624,7.73936,6.89115,5.91613,4.83097,3.65426,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.516245,-1.79542,-3.05277,-4.26679,-5.41672,-6.48287,-7.44699,-8.29261,-9.00523,-9.57269,-9.98525,-10.2359,-10.3203,-10.237,-9.98741,-9.57589,-9.00942,-8.2977,-7.45291,-6.4895,-5.42396,-4.27452,-3.06085,-1.8037,-0.524606,0.754564,2.01192,3.22594,4.37587,5.44201,6.40614,7.25175,7.96438,8.53183,8.9444,9.19502,9.2794,9.19611,8.94656,8.53503,7.96856,7.25684,6.41205,5.44865,4.38311,3.23367,2.01999,0.762853,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.814296,-2.04138,-3.24244,-4.39693,-5.48509,-6.4883,-7.3894,-8.17298,-8.82561,-9.33614,-9.69583,-9.89852,-9.94076,-9.82181,-9.54371,-9.11122,-8.53174,-7.81518,-6.97381,-6.02202,-4.97609,-3.85393,-2.67473,-1.45867,-0.226555,1.00053,2.20159,3.35608,4.44424,5.44745,6.34855,7.13212,7.78476,8.29529,8.65498,8.85767,8.89991,8.78096,8.50286,8.07037,7.49089,6.77433,5.93296,4.98117,3.93524,2.81308,1.63388,0.417818,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0727833,-1.11235,-2.28735,-3.43212,-4.52707,-5.55346,-6.49374,-7.33182,-8.05334,-8.64598,-9.09959,-9.40641,-9.56118,-9.56126,-9.40666,-9.10001,-8.64655,-8.05406,-7.33267,-6.49471,-5.55454,-4.52823,-3.43334,-2.28862,-1.11363,0.0714955,1.2465,2.39127,3.48622,4.51261,5.45289,6.29096,7.01249,7.60513,8.05874,8.36555,8.52033,8.52041,8.36581,8.05915,7.6057,7.01321,6.29182,5.45386,4.51369,3.48737,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.272252,-1.4104,-2.53332,-3.62179,-2.12901,-34.2586,-3.87034,-8.86304,-9.11698,-9.22384,-9.18177,-8.99151,-8.6563,-8.18189,-7.57638,-6.85015,-6.01562,-5.08706,-4.08036,-3.01275,-1.9025,-0.7686,0.369546,1.49246,2.58094,3.61635,4.58099,5.45833,6.23338,6.89286,7.42551,7.82219,8.07613,8.18299,8.14092,7.95066,7.61545,7.14104,6.53553,5.8093,4.97476,4.0462,3.03951,1.9719,0.861648,3.48737,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.788789,-0.225909,-1.51088,-30.2662,-0.143851,-0.0389377,-7.62872,-8.28405,-8.62398,-8.82525,-8.88443,-8.8005,-8.57489,-8.21147,-7.71645,-7.0983,-6.36761,-5.53687,-4.6203,-3.63357,-2.59358,-1.51812,-0.425588,0.665323,1.73594,2.76796,3.74371,4.6465,5.46088,6.17292,6.77043,7.2432,7.58313,7.7844,7.84358,7.75965,7.53404,7.17061,6.6756,6.05745,5.32676,4.49602,3.57944,2.59272,1.55273,0.477269,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0990379,-0.942873,-1.03389,-0.0772632,-58.2549,-4.75357,-8.47513,-8.35193,-8.09474,-7.70795,-7.19818,-6.57415,-5.84653,-5.02779,-4.13193,-3.17427,-2.1712,-1.13989,-0.0979783,0.936705,1.94646,2.914,3.82278,4.65724,5.40311,6.04763,6.57977,6.99042,7.27256,7.42136,7.43428,7.31108,7.05389,6.6671,6.15732,5.53329,4.80568,3.98694,3.09108,2.13342,1.13035,4.49602,3.57944,2.59272,1.55273,0.477269,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2.35792,-4.74734,-5.51335,-6.19393,-6.77744,-7.25389,-7.61512,-7.85497,-7.96931,-7.95621,-7.81587,-7.55071,-7.16526,-6.66612,-6.06182,-5.3627,-4.58074,-3.72929,-2.82295,-1.87721,-0.90825,0.0673425,1.03288,1.97184,2.86815,3.70649,4.4725,5.15308,5.73659,6.21303,6.57427,6.81411,6.92846,6.91536,6.77502,6.50986,6.12441,1.11538,12.4914,3.36748,1.13035,4.49602,3.57944,2.59272,1.55273,0.477269,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-3.10041,-6.2607,-6.70588,-7.04522,-7.27291,-7.38507,-7.37978,-7.25712,-7.01919,-6.67007,-6.21572,-5.66393,-5.02413,-4.30727,-3.52562,-2.69254,-1.8223,-0.92979,-0.0302711,0.860861,1.72836,2.55738,3.33374,4.04415,4.67646,5.21985,5.66503,6.00436,6.23206,2.90457,32.8545,0.594943,6.92846,6.91536,6.77502,6.50986,6.12441,1.11538,12.4914,3.36748,1.13035,4.49602,3.57944,2.59272,1.55273,0.477269,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2.61814,-5.13364,-5.66538,-6.10909,-6.45718,-6.70369,-6.8444,-6.8769,-6.80065,-6.61693,-6.32891,-5.9415,-5.46133,-4.89663,-4.25704,-3.55353,-2.79811,-2.00372,-1.18396,-0.352835,0.475418,1.28663,0.0272185,0.0175191,83.2234,1.43768,-4.51658,6.00436,6.23206,2.90457,32.8545,0.594943,6.92846,6.91536,6.77502,6.50986,6.12441,1.11538,12.4914,3.36748,1.13035,4.49602,3.57944,2.59272,1.55273,0.477269,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1.81337,-6.37881,-6.45564,-6.43091,-6.30505,-6.08022,-5.76026,-5.35064,-4.85837,-4.29188,-3.66087,-2.97611,-2.24934,-1.49299,-0.719998,0.0564104,0.111445,50.1622,6.30999,-0.352835,0.475418,1.28663,0.0272185,0.0175191,83.2234,1.43768,-4.51658,6.00436,6.23206,2.90457,32.8545,0.594943,6.92846,6.91536,6.77502,6.50986,6.12441,1.11538,12.4914,3.36748,1.13035,4.49602,3.57944,2.59272,1.55273,0.477269,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2.71252,-6.06813,-6.09501,-6.02651,-5.86379,-5.60965,-5.26843,-4.84597,-4.3495,-3.78751,-3.16963,-2.50641,-1.80921,-1.08996,-0.360971,0.365294,1.0764,1.76019,1.6184,43.4983,0.773303,1.28663,0.0272185,0.0175191,83.2234,1.43768,-4.51658,6.00436,6.23206,2.90457,32.8545,0.594943,6.92846,6.91536,6.77502,6.50986,6.12441,1.11538,12.4914,3.36748,1.13035,4.49602,3.57944,2.59272,1.55273,0.477269,2.39249,1.24776,2.40611,1.10789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3.45994,-8.70735,-4.89682,-4.46579,-3.96725,-3.40973,-2.80278,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1.85332,-3.0402,-3.58601,-4.07937,-4.51184,-4.87601,-5.16566,-5.37583,-5.50291,-5.54475,-5.50062,-5.37128,-5.15893,-4.86723,-4.50114,-4.06695,-3.57207,-3.02498,-2.43503,-1.81233,-1.16752,-0.511639,0.144092,0.788453,1.41042,1.99935,2.54516,3.03852,3.47099,3.16028,38.042,10.0785,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3.45994,-8.70735,-4.89682,-4.46579,-3.96725,-3.40973,-2.80278,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1.19055,-1.96371,-2.54453,-3.09072,-3.59294,-4.04258,-4.43195,-4.7544,-5.00441,-5.17769,-5.27129,-5.28359,-5.2144,-5.06489,-4.83763,-4.53649,-4.16664,-3.73441,-3.24718,-2.71329,-2.14189,-1.54274,-0.926098,-0.302516,0.317338,0.922857,1.50368,2.04987,2.55209,3.00173,3.3911,3.71355,3.96356,4.13684,4.23043,4.24274,3.65841,24.0047,-nan,-nan,-nan,3.45994,-8.70735,-4.89682,-4.46579,-3.96725,-3.40973,-2.80278,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.877107,0.299707,-0.291727,-0.887074,-1.47615,-2.04887,-2.59544,-3.1065,-3.57332,-3.9879,-4.34315,-4.63299,-4.85247,-4.99782,-5.06656,-5.05752,-4.97085,-4.80803,-4.57185,-4.26634,-3.89675,-3.46938,-2.99155,-2.47145,-1.91796,-1.34056,-0.749124,-0.153778,0.435295,1.00802,1.55458,2.06565,2.53246,2.94704,3.3023,3.59214,3.81161,3.95697,4.02571,4.01667,3.93,3.76718,3.53099,3.22549,2.85589,2.42853,1.9507,1.4306,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.25233,0.714166,0.154881,-0.415958,-0.988585,-1.5532,-2.10015,-2.62006,-3.10405,-3.54384,-3.93189,-4.26157,-4.52724,-4.72435,-4.84954,-4.90064,-4.87681,-4.77843,-4.6072,-4.36604,-4.05908,-3.69158,-3.26981,-2.80101,-2.29318,-1.75502,-1.19573,-0.624893,-0.0522663,0.51235,1.0593,1.57921,2.0632,2.50299,2.89104,3.22072,3.48639,3.6835,3.80868,3.85979,3.83596,2.56672,5.78618,2.28352,3.01823,2.65073,2.22896,1.76016,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.25233,0.714166,0.154881,-0.415958,-0.988585,-1.5532,-2.10015,-2.62006,-3.10405,-3.54384,-3.93189,-4.26157,-4.52724,-4.72435,-4.84954,-4.90064,-4.87681,-4.77843,-4.6072,-4.36604,-4.05908,-3.69158,-3.26981,-2.80101,-2.29318,-1.75502,-1.19573,-0.624893,-0.0522663,0.51235,1.0593,1.57921,2.0632,2.50299,2.89104,3.22072,3.48639,3.6835,3.80868,3.85979,3.83596,2.56672,5.78618,2.28352,3.01823,2.65073,2.22896,1.76016,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.41927,2.00277,1.54309,1.0481,0.526273,-0.0134619,-0.561871,-1.10957,-1.64719,-2.16553,-2.65572,-3.10938,-3.51874,-3.87679,-4.17742,-4.41548,-4.58689,-4.68872,-4.71923,-4.6779,-4.56544,-4.38376,-4.13598,-3.82633,-3.46012,-3.04362,-2.58394,-2.08895,-1.56712,-1.02739,-0.478981,0.068719,0.606338,1.12468,1.61487,2.06853,2.47789,2.83594,3.13657,3.37463,3.54604,3.64787,3.67838,3.63705,3.52458,3.34291,3.09513,2.78548,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.37799,1.95755,1.49471,0.997388,0.4741,-0.0662052,-0.614282,-1.16075,-1.69627,-2.21166,-2.69812,-3.14732,-3.55157,-3.90396,-4.19845,-4.43001,-4.59468,-4.68963,-4.71325,-4.66513,-4.54609,-4.35818,-4.10459,-3.78968,-3.41884,-2.9984,-2.53556,-2.03824,-1.51495,-0.974646,-0.426569,0.119902,0.655416,1.17081,1.65727,2.10647,2.51072,2.5966,0.0813727,0.184428,25.0311,0.213687,3.10364,3.06374,2.74883,3.34291,3.09513,2.78548,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.07839,2.7532,2.372,1.94131,1.4685,0.961661,0.42946,-0.118994,-0.674316,-1.22701,-1.76761,-2.28687,-2.7759,-3.22635,-3.63049,-3.98142,-4.27313,-4.50064,-4.66004,-4.74861,-4.76483,-4.70843,-4.58038,-4.38285,-4.11924,-3.79406,-3.41286,-2.98217,-2.50936,-2.00251,-1.47031,-0.921858,-0.366535,0.186154,0.726754,1.24601,1.73505,2.18549,2.58964,2.94057,3.23584,0.0499611,3.38944,0.00214201,0.972097,16.4953,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.12842,2.78646,2.38792,1.93962,1.44922,0.925126,0.376295,-0.187879,-0.757744,-1.32355,-1.87561,-2.40448,-2.90112,-3.35702,-3.76439,-4.11626,-4.40659,-4.63044,-4.78396,-4.86453,-4.87077,-4.80258,-4.66111,-4.4488,-4.16928,-3.82732,-3.42877,-2.98047,-2.49007,-1.96598,-1.41715,-0.852972,-0.283108,0.282696,0.834758,1.36363,1.86027,2.31617,2.52568,3.51918,2.70795,12.0888,3.35966,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.50364,3.20092,2.83453,2.41073,1.93678,1.42079,0.871583,0.298557,-0.288481,-0.879489,-1.46435,-2.03307,-2.5759,-3.08356,-3.54736,-3.95938,-4.31255,-4.60084,-4.81931,-4.96423,-5.03311,-5.02478,-4.93937,-4.77836,-4.54449,-4.24178,-3.87538,-3.45159,-2.97764,-2.46164,-1.91243,-1.33941,-0.75237,-0.161363,0.423501,0.992214,1.53505,2.04271,0.761623,26.5378,1.21055,3.89852,3.73751,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.87886,3.61538,3.28114,2.88185,2.42435,1.91646,1.36687,0.784994,0.180781,-0.435431,-1.0531,-1.66165,-2.25067,-2.81009,-3.33034,-3.8025,-4.21851,-4.57124,-4.85466,-5.06392,-5.19544,-5.24698,-5.21763,-5.10792,-4.91971,-4.65624,-4.32199,-3.9227,-3.4652,-2.95731,-2.40772,-1.82585,-1.22163,-0.605421,-0.0153138,0.0267918,0.000389464,5.94269,18.8674,10.3488,1.61395,4.06707,3.73751,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.02984,3.72775,3.35297,2.91191,2.41212,1.86216,1.27143,0.650043,0.00862761,-0.64184,-1.29023,-1.92545,-2.53663,-3.11331,-3.64562,-4.12446,-4.54164,-4.89001,-5.16362,-5.35778,-5.46917,-5.49589,-5.43748,-5.29493,-5.07069,-4.7686,-4.39382,-3.95276,-3.45297,-2.90301,-2.31228,-0.187858,23.6856,18.4851,2.32238,0.0267918,0.000389464,5.94269,18.8674,10.3488,1.61395,4.06707,3.73751,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.81981,3.39947,2.90779,2.35745,1.75787,1.1193,0.452686,-0.230583,-0.918812,-1.60022,-2.26316,-2.89628,-3.48874,-4.03042,-4.51204,-4.92537,-5.26332,-5.52012,-5.69137,-5.77415,-5.76704,-5.67015,-5.48515,-5.21521,-4.86493,-4.44032,-3.94864,-3.3983,-2.79872,-2.16016,-1.49354,-0.810268,-0.0455209,17.2896,41.0452,0.0267918,0.000389464,5.94269,18.8674,10.3488,1.61395,4.06707,3.73751,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.277268,4.58149,4.62096,4.2952,3.88703,3.40345,2.85274,2.2443,1.58857,0.896744,0.180673,-0.547394,-1.275,-1.98969,-2.67925,-3.33187,-3.93638,-4.48244,-4.96072,-5.36302,-5.68246,-5.91357,-6.05241,-6.0966,-6.04537,-5.89961,-5.66182,-5.33605,-4.92788,-4.4443,-3.89359,-3.28516,-2.62942,-1.9376,-1.22152,-0.493457,0.234149,0.152035,11.4386,9.77633,23.3329,4.06707,3.73751,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.27322,5.06757,4.76631,4.37459,3.89912,3.34803,2.73074,2.05783,1.3408,0.591929,-0.175976,-0.949776,-1.71623,-2.46222,-3.17499,-3.84234,-4.45285,-4.99607,-5.46271,-5.84479,-6.13577,-6.33067,-6.42616,-6.42059,-6.31407,-6.10842,-5.80716,-5.41544,-4.93997,-4.38888,-3.77159,-3.09868,-2.38165,-0.329811,8.62515,23.8715,1.1573,5.38531,5.37974,9.77633,23.3329,4.06707,3.73751,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.10385,5.51418,5.23743,4.86215,4.39478,3.84331,3.21718,2.52709,1.78486,1.00319,0.195441,-0.624552,-1.44276,-2.24519,-3.01811,-3.74829,-4.42325,-5.03142,-5.56241,-6.00713,-6.35797,-6.60893,-6.75572,-6.79581,-6.72853,-6.55503,-6.27828,-5.90301,-5.43564,-4.59511,0.018403,-0.308025,20.7198,17.2941,8.62515,23.8715,1.1573,5.38531,5.37974,9.77633,23.3329,4.06707,3.73751,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.74705,4.89045,4.3386,3.70362,2.99635,2.22892,1.41444,0.566859,-0.299327,-1.1693,-2.02816,-2.86123,-3.65425,-4.39365,-5.06677,-5.66211,-6.16947,-6.58017,-6.88719,-7.08527,-7.17103,-7.14299,-7.00164,-6.74939,-6.39057,-5.9313,-5.37945,-4.74447,-4.0372,-3.26977,-2.45529,-1.4266,68.747,17.2941,8.62515,23.8715,1.1573,5.38531,5.37974,9.77633,23.3329,4.06707,3.73751,3.76172,3.62026,3.40795,0.936522,3.342,-2.15677,-1.48277,-0.792301,-0.0971791,0.590701,1.25957,1.89798,2.49501,3.04045,3.52496,3.94025,4.27922,3.2384,28.7164,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
