0.738375,-2.14649,-5.00353,-7.78387,-10.4399,-3.8877,-177.512,-16.7549,-17.5515,-20.2191,-18.7558,-16.9805,-14.9236,-12.6202,-10.1098,-7.43535,-4.64255,-1.77923,1.10564,3.96268,6.74302,9.39907,11.8854,14.1595,16.1823,17.9194,19.341,20.4228,21.1462,21.4989,21.4748,21.0744,20.3045,19.1782,17.715,15.9397,13.8827,11.5794,9.06898,6.3945,3.6017,0,0,0,0,0,0,0,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
0.2166,-2.67032,-5.52045,-8.28503,-10.9168,-13.3706,-15.6046,-17.5805,-19.2644,-13.6894,-222.195,-6.40207,-6.94428,-4.13176,-1.25745,1.62947,4.4796,7.24418,9.87591,12.3297,14.5637,16.5396,18.2236,19.5868,20.6061,21.2638,21.5488,21.4562,20.9876,20.1509,18.9606,17.4369,15.606,13.4992,11.1525,8.60603,5.90342,3.09091,9.06898,6.3945,3.6017,0,0,0,0,0,0,0,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-3.19459,-6.03964,-8.79026,-11.3994,-13.8224,-16.0177,-17.948,-19.58,-20.8859,-21.8433,-22.436,-22.6536,-22.4925,-21.9555,-21.0517,-19.7966,-18.2117,-16.3241,-14.1661,-11.7746,-9.19058,-6.45818,-3.62418,-0.737073,2.15374,4.99879,7.74941,10.3585,12.7815,14.9769,16.9071,18.5391,19.845,20.8025,21.3951,21.6127,21.4517,20.9146,20.0109,18.7558,17.1709,15.2833,13.1253,10.7338,8.14973,5.41732,2.58333,-0.303778,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-6.55875,-9.29542,-11.882,-14.2741,-16.4309,-18.3155,-19.8955,-21.1441,-22.0398,-22.5673,-22.7176,-22.4881,-21.8827,-20.9117,-19.5919,-17.9458,-16.0015,-13.7923,-11.3561,-8.7344,-5.9722,-3.11671,-0.216802,2.67791,5.5179,8.25457,10.8411,13.2332,15.39,17.2746,18.8547,20.1033,20.999,21.5265,21.6767,21.4472,20.8418,19.8709,18.5511,16.9049,14.9606,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-0.117349,-252.787,-0.244288,-1.56861,-19.3856,-17.6783,-15.6775,-13.4173,-10.9365,-8.27739,-5.4856,-2.60884,0.303644,3.20203,6.03672,8.75922,11.3229,13.684,15.8021,17.6408,19.1688,20.3599,21.1938,21.6561,21.739,21.441,20.7672,19.7292,18.3448,16.6375,14.6366,12.3765,9.89561,7.23654,4.44474,1.56799,20.8418,19.8709,18.5511,16.9049,14.9606,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
3.95951,1.06104,-1.8645,-4.76704,-7.59692,-10.3057,-9.84696,-309.5,2.85603,6.55606,9.26486,11.8062,14.1367,16.2164,18.0097,19.4859,20.6198,21.392,21.7893,21.8049,21.4384,20.6963,19.5911,18.1418,16.3732,14.3155,12.004,9.47823,6.78134,16.6375,14.6366,12.3765,9.89561,7.23654,4.44474,1.56799,20.8418,19.8709,18.5511,16.9049,14.9606,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-5.29121,-8.11691,-10.8126,-13.3323,-15.6327,-17.6745,-19.4228,-20.8477,-21.9248,-22.6357,-22.9681,-22.9165,-22.4817,-21.6711,-6.22072,-95.8914,1.28986,7.07606,9.77179,12.2914,14.5918,16.6337,18.382,19.8069,20.884,21.5948,21.9273,21.8756,21.4408,20.6302,19.4577,17.9434,16.1132,13.9983,11.6351,9.06381,6.32858,3.47615,0.555339,-2.38388,14.9606,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-5.81535,-6.69066,-151.643,-17.9017,-22.992,-22.4888,-21.6097,-20.3698,-18.7903,-16.8981,-14.7258,-12.3103,-9.69318,-6.91907,-4.03549,-1.09176,1.86175,4.7745,7.59664,10.2799,12.7784,15.0493,17.0538,18.7576,20.1316,21.1522,21.802,22.0698,21.9511,21.4479,20.5689,19.329,17.7494,15.8573,13.6849,11.2695,8.65232,5.87822,2.99463,0.0509041,-2.9026,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-125.024,-214.947,-1.20785,-3.55616,-0.588833,2.37966,5.29854,8.11785,10.7894,13.2674,15.5094,17.4772,19.1371,20.4606,21.4251,22.0142,22.2176,22.032,21.4606,20.513,19.2055,17.5605,15.6062,13.3759,10.9078,8.24425,3.1664,22.0698,21.9511,21.4479,20.5689,19.329,17.7494,15.8573,13.6849,11.2695,8.65232,5.87822,2.99463,0.0509041,-2.9026,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
7.83749,4.98426,2.03684,-0.954337,-2.96356,-323.075,8.50315,13.7571,15.9705,17.9019,19.518,20.7912,21.6998,22.2282,22.3674,22.115,21.4752,20.4591,19.0841,17.3736,15.3569,13.0686,10.5477,13.3759,10.9078,8.24425,3.1664,22.0698,21.9511,21.4479,20.5689,19.329,17.7494,15.8573,13.6849,11.2695,8.65232,5.87822,2.99463,0.0509041,-2.9026,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
4.533,1.55463,-1.45924,-2.17917,-191.808,-50.319,-53.484,7.40978,18.3209,19.8923,21.1145,21.9665,22.4337,22.5082,22.1886,21.4805,20.396,18.9535,17.1779,15.0994,12.7537,10.1808,7.4249,13.3759,10.9078,8.24425,3.1664,22.0698,21.9511,21.4479,20.5689,19.329,17.7494,15.8573,13.6849,11.2695,8.65232,5.87822,2.99463,0.0509041,-2.9026,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
4.07128,1.06442,-1.96956,-4.26292,-0.289429,-174.349,-171.773,0.248834,6.62196,9.67723,12.3092,14.7216,16.8733,18.7273,20.252,21.4212,22.2151,22.6199,22.6288,22.2416,21.465,20.3121,18.8028,16.9629,14.8239,12.4223,9.79921,6.99958,21.9511,21.4479,20.5689,19.329,17.7494,15.8573,13.6849,11.2695,8.65232,5.87822,2.99463,0.0509041,-2.9026,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
3.59577,0.563957,-2.48641,-1.03797,-24.2062,-200.489,-117.977,0.747683,9.44215,12.8026,15.1875,17.3036,19.1147,20.5898,21.7037,22.4374,22.7783,22.7205,22.2651,21.4198,20.199,18.6238,16.721,14.5232,12.068,9.39745,6.55716,6.99958,21.9511,21.4479,20.5689,19.329,17.7494,15.8573,13.6849,11.2695,8.65232,5.87822,2.99463,0.0509041,-2.9026,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
3.10378,0.0519382,-3.0097,-6.02874,-8.95353,-6.6379,-331.309,2.82163,7.91268,10.6932,13.2818,15.6343,17.7103,19.4745,20.8965,21.952,22.6231,22.8982,22.7725,22.2483,21.3346,20.0468,18.4072,16.4437,14.19,11.6845,8.97027,6.09361,21.9511,21.4479,20.5689,19.329,17.7494,15.8573,13.6849,11.2695,8.65232,5.87822,2.99463,0.0509041,-2.9026,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-3.53543,-6.5525,-9.46637,-12.2272,-14.7877,-17.104,-19.1367,-20.8508,-22.217,-23.212,-1.48268,-208.167,-0.143169,0.486228,8.42552,11.1863,13.7468,16.0632,18.0958,19.8099,21.1761,22.1712,22.7779,22.986,22.7919,22.1989,21.2172,19.8636,18.1611,16.1391,13.832,11.2793,8.52467,5.61532,2.60098,-0.466764,8.65232,5.87822,2.99463,0.0509041,-2.9026,12.7515,10.3152,7.69355,4.93134,2.07586,-0.82405,-3.71876,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-9.97729,-12.7181,-15.2501,-17.5302,-19.5191,-21.1831,-22.4934,-23.4279,-23.9703,-24.1115,-23.8491,-23.1875,-22.1381,-20.7188,-18.9539,-16.8736,-14.5134,-11.9139,-9.11942,-6.1778,-3.13938,-0.0561489,3.01914,6.03386,8.93644,11.6772,14.2093,16.4893,18.4783,20.1422,21.4526,22.387,22.9295,23.0707,22.8083,22.1467,21.0972,19.6779,17.913,15.8327,13.4726,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-14.4575,-14.1634,-11.5159,-8.68028,-5.70506,-2.64113,0.459092,3.54255,6.55649,9.44934,12.1716,14.6767,16.9218,18.8684,20.4833,21.7388,22.6134,23.0923,18.5671,162.419,-1.01031,-310.494,3.01914,6.03386,8.93644,11.6772,14.2093,16.4893,18.4783,20.1422,21.4526,22.387,22.9295,23.0707,22.8083,22.1467,21.0972,19.6779,17.913,15.8327,13.4726,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-11.0059,-13.7115,-16.1915,-4.57182,-297.081,1.75886,9.96508,12.4224,0.058046,0.190152,226.342,94.7637,1.00792,-2.0123,-5.10583,-8.1209,22.6134,23.0923,18.5671,162.419,-1.01031,-310.494,3.01914,6.03386,8.93644,11.6772,14.2093,16.4893,18.4783,20.1422,21.4526,22.387,22.9295,23.0707,22.8083,22.1467,21.0972,19.6779,17.913,15.8327,13.4726,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-14.217,-16.6744,-18.8553,-20.7226,-22.2441,-23.394,-24.1525,-15.7324,-143.237,-42.5322,6.39575,10.4845,13.1762,9.8736,189.236,103.88,5.75927,6.78986,3.74172,0.620647,-2.51995,-5.62633,-8.64534,-11.5253,8.93644,11.6772,14.2093,16.4893,18.4783,20.1422,21.4526,22.387,22.9295,23.0707,22.8083,22.1467,21.0972,19.6779,17.913,15.8327,13.4726,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-17.1663,-19.3192,-21.1505,-22.6287,-23.7287,-24.4316,-24.7253,-24.6049,-24.0724,-23.1369,-21.8145,-20.1277,-18.1054,-15.7822,-13.1979,-10.3967,-7.42651,-4.33813,-1.18444,1.98061,5.10287,8.12892,11.007,13.6878,16.1255,18.2784,20.1096,21.5879,22.7249,5.27332,118.748,81.3564,4.40571,6.38565,3.29728,0.14359,-3.02147,-6.14373,-9.16977,-12.0478,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-17.6632,-19.7899,-21.5868,-23.0233,-24.0748,-24.7232,-24.9575,-24.7737,-24.1749,-23.1714,-21.7803,-20.0254,-17.9369,-15.5503,-12.9065,-10.0508,-7.03208,-3.90192,-0.713897,2.47744,5.61747,8.65249,11.5306,14.2024,16.6224,18.749,20.546,21.9824,19.2655,175.434,35.1968,2.91887,5.99123,2.86107,-0.326954,-3.51829,-6.65833,-9.69334,-12.5714,-15.2433,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-18.1605,-20.2612,-22.0241,-23.4191,-24.4223,-25.0165,-25.1915,-24.9445,-24.2795,-23.208,-21.7484,-19.9255,-17.7706,-15.3205,-12.6172,-9.7069,-6.63943,-3.46726,-0.244678,2.97319,6.13128,9.17556,12.0539,14.7172,17.1197,19.2204,20.9833,22.3782,4.42671,25.2522,187.06,23.6902,1.4204,-0.796174,-4.01404,-7.17213,-10.2164,-13.0948,-15.758,-15.2433,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-20.7307,-22.4591,-23.8122,-24.7667,-25.3064,-25.422,-25.1115,-24.3803,-23.2408,-21.7126,-19.8217,-17.6006,-15.0873,-12.3247,-9.36014,-6.24433,-3.03059,0.226112,3.47003,6.64568,9.69871,12.5769,15.231,17.6155,19.6898,17.4512,196.198,68.6009,1.04639,1.98973,-1.26696,-4.51089,-7.68653,-10.7396,-13.6177,-16.2718,-18.6564,-13.0948,-15.758,-15.2433,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-19.152,-21.1998,-22.8937,-24.2048,-25.1107,-25.5958,-25.6519,-25.278,-24.4804,-23.2729,-21.6761,-19.7174,-17.4301,-14.8535,-12.0317,-9.01293,-5.84883,-2.59357,0.697161,3.96706,7.16018,10.2219,13.0998,15.7446,18.1112,20.1589,21.8529,0.422148,0.108908,127.601,130.095,3.43215,1.55272,-1.73801,-5.00791,-8.20103,-11.2627,-14.1406,-16.7855,-15.2433,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-19.6489,-21.6706,-23.3304,-24.6,-25.4575,-25.8883,-25.8851,-25.4479,-24.5842,-23.3088,-21.6434,-19.6166,-17.2631,-14.6231,-11.7418,-8.6685,-5.45578,-2.15862,1.16658,4.4629,7.67396,10.7448,13.6229,16.259,18.608,20.6297,22.2896,23.5591,13.5254,134.381,85.6406,0.260499,3.57433,1.11777,-2.20743,-5.50375,-8.71482,-11.7857,-14.6638,-17.2999,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-20.1467,-22.1428,-23.7689,-24.9972,-25.8067,-26.1835,-26.1212,-25.6209,-24.6912,-23.3478,-21.6139,-19.519,-17.0991,-14.3955,-11.4546,-8.32648,-5.06484,-1.72545,1.63457,4.9577,8.18711,11.2675,14.1463,16.774,19.1059,21.1019,22.728,13.4669,21.8523,136.004,91.1725,0.205977,-2.67542,-5.99856,-9.22796,-12.3084,-15.1871,-17.8149,-14.6638,-17.2999,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-22.6153,-24.2077,-25.3948,-26.1564,-26.4793,-26.358,-25.7946,-24.7988,-23.3876,-21.5851,-19.4222,-16.9358,-14.1686,-11.1679,-7.98503,-4.6744,-1.2927,2.10221,5.45225,8.7001,11.7902,14.6696,17.2892,19.604,21.5744,14.5599,106.517,118.063,46.0436,0.210431,-3.14306,-6.4931,-9.74095,-12.831,-15.7105,-18.33,-20.6448,-17.8149,-14.6638,-17.2999,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-21.1434,-23.0884,-24.6474,-25.7935,-26.5072,-26.7762,-26.596,-25.9697,-24.9079,-23.4288,-21.5578,-19.3268,-16.774,-13.9431,-10.8826,-7.64471,-4.28496,-0.860802,2.56918,5.9463,9.21277,12.3127,15.1931,17.8046,20.1025,22.0476,23.6065,17.9119,132.931,101.87,5.14427,3.24411,-0.180049,-3.61003,-6.98715,-10.2536,-13.3536,-16.2339,-18.8454,-17.2999,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-21.6421,-23.5619,-25.0874,-26.1926,-26.8585,-27.0738,-26.8347,-26.1454,-25.0176,-23.4707,-21.5311,-19.232,-16.6128,-13.7182,-10.5977,-7.3049,-3.89597,-0.429283,3.03585,6.44012,9.72531,12.8352,15.7165,18.3201,20.6012,22.521,24.0466,25.1517,5.65083,142.409,80.9233,3.84674,2.85512,-0.611569,-4.0767,-7.48098,-10.7662,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-24.0357,-25.5279,-26.5922,-27.2104,-27.372,-27.0741,-26.3219,-25.1282,-23.5135,-21.5053,-19.1381,-16.4523,-13.494,-10.3136,-6.96572,-3.50753,0.00177265,3.50214,6.93367,10.2377,13.3576,16.2401,18.8357,21.1002,22.9948,24.487,25.5513,26.1696,7.80495,118.318,54.707,-9.11,-17.2809,-19.8766,-22.1411,-7.48098,-10.7662,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-25.9689,-26.9925,-27.5632,-27.6711,-27.3145,-26.4994,-25.2398,-23.5573,-21.4806,-19.0453,-16.293,-13.2708,-10.0304,-6.62738,-3.11983,0.432192,3.96792,7.42685,10.7498,13.8799,16.7636,19.3516,14.089,313.803,-5.52332,-11.7906,-14.9208,-17.8045,-20.3925,-22.6404,-24.5099,-9.11,-17.2809,-19.8766,-22.1411,-7.48098,-10.7662,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-24.9849,-26.411,-27.394,-27.9173,-27.9717,-27.5565,-26.6787,-25.3533,-23.603,-21.4577,-18.9542,-16.1353,-13.0492,-9.74879,-6.29044,-2.73337,0.861569,4.43286,7.9194,11.2615,14.4021,16.2328,0.264474,0.789558,271.638,0.592698,-0.330772,1.26337,53.2644,-0.40568,0.0302984,-15.0678,-18.3281,-20.9086,-23.1403,-7.48098,-10.7662,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-26.8534,-27.796,-28.2718,-28.2729,-27.7991,-26.8585,-25.4673,-23.6493,-21.4355,-18.8638,-15.9783,-12.8283,-9.46768,-5.954,-2.34734,1.29057,4.8975,8.41173,11.7731,14.9242,17.811,20.3841,22.5995,9.85284,300.783,-2.39603,-9.45258,-12.814,-15.965,-18.8518,-21.4249,-23.6404,-25.4603,-20.9086,-23.1403,-7.48098,-10.7662,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-5.59986,-28.0414,-27.0381,-25.5811,-23.6953,-21.413,-18.7732,-15.821,-12.6071,-9.18637,-5.61737,-1.96115,1.71972,5.36226,8.90414,12.2848,15.4463,18.3346,20.9003,6.17606,178.906,45.7143,95.7249,-7.91852,-13.3256,-16.4871,-19.3755,-4.3,-174.398,-18.8518,-21.4249,-23.6404,-25.4603,-20.9086,-23.1403,-7.48098,-10.7662,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
1.55585,5.82718,9.39668,12.7965,15.9684,18.8583,21.4165,23.5994,19.3001,259.627,36.7579,0.289326,-3.18992,-6.86803,-10.4375,-10.0177,-407.69,18.3346,20.9003,6.17606,178.906,45.7143,95.7249,-7.91852,-13.3256,-16.4871,-19.3755,-4.3,-174.398,-18.8518,-21.4249,-23.6404,-25.4603,-20.9086,-23.1403,-7.48098,-10.7662,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-20.4228,-22.9736,-25.1402,-26.8856,-28.1798,-29.0008,-29.3345,-2.14853,-119.342,-0.0823478,1.69748,24.0993,25.8447,27.139,16.6332,123.849,115.633,-4.18309,-10.9301,-14.3491,-17.5315,45.7143,95.7249,-7.91852,-13.3256,-16.4871,-19.3755,-4.3,-174.398,-18.8518,-21.4249,-23.6404,-25.4603,-20.9086,-23.1403,-7.48098,-10.7662,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
-27.3606,-28.6219,-29.4024,-29.6886,-29.4758,-28.7676,-27.576,-25.9216,-23.8325,-21.3445,-18.5002,-15.3483,-11.9427,-8.34158,-4.60669,-0.801888,3.00773,6.75699,10.3817,13.8199,17.0128,19.9056,22.4489,24.5992,20.6861,204.892,89.6502,2.19835,-0.238964,-4.04859,-7.79784,-11.4226,-14.8608,-18.0536,-20.9464,-23.4898,-25.6401,-13.876,-16.7574,-19.3609,-14.7286,10.8731,8.07857,5.13695,2.09853,-0.984703,-4.05999,-7.07471,0,0,5.26757e+170,0,0,0,5.82942e+257,0,0,0,0,0,0,0,0,0,0,0,1.79043e+209,0,0,0,1.71412e+214,0,0,0,0,0,0,0,0,0,
